spec_name,subset,target_smiles,threshold,mist_tanimoto,active_bits,previous_mist_tanimoto,previous_tanimoto_top1,previous_exact_match_top1
MassSpecGymID0136365,low_mist,CC(=O)OC12C3C(CC(C3OC(=O)C4=CC=CC=C4)(C(C1O)OC)O)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC,0.4,0.1666666716337204,35,0.1854838728904724,0.1515151560306549,0.0
MassSpecGymID0136365,low_mist,CC(=O)OC12C3C(CC(C3OC(=O)C4=CC=CC=C4)(C(C1O)OC)O)C56C(CCC7(C5C(C2C6N(C7)C)OC)COC)OC,0.5,0.17582418024539948,30,0.1854838728904724,0.1515151560306549,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.05,0.12921348214149475,153,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.1,0.17431192100048065,80,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.15,0.21052631735801697,44,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.187,0.2054794579744339,40,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.2,0.19718310236930847,37,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.25,0.1818181872367859,30,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.3,0.171875,27,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.4,0.16949152946472168,21,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0142449,mid_mist,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.5,0.17543859779834747,19,0.2054794579744339,0.1505376398563385,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.05,0.18518517911434174,233,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.1,0.17910447716712952,150,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.15,0.17901234328746796,104,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.187,0.16339869797229767,91,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.2,0.1599999964237213,87,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.25,0.1560283750295639,76,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.3,0.16417910158634186,69,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.4,0.15833333134651184,52,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146901,low_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.5,0.1592920422554016,44,0.16339869797229767,0.14569535851478577,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.05,0.5403726696968079,161,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.1,0.7837837934494019,111,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.15,0.8613861203193665,101,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.187,0.8877550959587097,98,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.2,0.8877550959587097,98,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.25,0.9354838728904724,93,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.3,0.9666666388511658,90,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.4,0.9550561904907227,87,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0146921,high_mist,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)COC(=O)C7=CC=CC=C7N8C(=O)CC(C8=O)C,0.5,0.931034505367279,81,0.8877550959587097,0.6190476417541504,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.05,0.3439490497112274,156,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.1,0.4690265357494354,111,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.15,0.5714285969734192,88,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.187,0.6329113841056824,74,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.2,0.6363636255264282,71,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.25,0.6521739363670349,59,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.3,0.6567164063453674,56,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.4,0.5692307949066162,47,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0147565,good_mist,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,0.5,0.5806451439857483,43,0.6329113841056824,0.46739131212234497,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.05,0.2857142984867096,282,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.1,0.4482758641242981,156,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.15,0.5071428418159485,115,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.187,0.5151515007019043,104,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.2,0.53125,100,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.25,0.5546218752861023,89,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.3,0.5495495200157166,76,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.4,0.5566037893295288,69,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148224,good_mist,CCC(C)C(=O)O[C@@H]1C[C@]2([C@@H](OC(=O)CC23[C@]45[C@]1([C@@]6([C@H](C7(CC6([C@@]([C@H]4OC(=O)C)(C7OC(=O)C8(C(O8)C)C)O)O)C)CC(=O)OC)C)OC(O5)(O3)C)C9=COC=C9)C,0.5,0.550000011920929,59,0.5151515007019043,0.35766422748565674,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.05,0.650602400302887,83,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.1,0.782608687877655,69,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.15,0.8571428656578064,63,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.187,0.8709677457809448,62,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.2,0.8709677457809448,62,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.25,0.9642857313156128,56,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.3,0.9818181991577148,55,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.4,1.0,54,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0148963,high_mist,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,0.5,1.0,54,0.8709677457809448,0.774193525314331,0.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.05,0.5925925970077515,81,0.8545454740524292,1.0,1.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.1,0.75,64,0.8545454740524292,1.0,1.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.15,0.8421052694320679,57,0.8545454740524292,1.0,1.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.187,0.8545454740524292,54,0.8545454740524292,1.0,1.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.2,0.8545454740524292,54,0.8545454740524292,1.0,1.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.25,0.8148148059844971,50,0.8545454740524292,1.0,1.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.3,0.7962962985038757,49,0.8545454740524292,1.0,1.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.4,0.843137264251709,46,0.8545454740524292,1.0,1.0
MassSpecGymID0152459,high_mist,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,0.5,0.8571428656578064,43,0.8545454740524292,1.0,1.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.05,0.49056604504585266,106,0.9285714030265808,0.65625,0.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.1,0.7323943376541138,71,0.9285714030265808,0.65625,0.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.15,0.8524590134620667,61,0.9285714030265808,0.65625,0.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.187,0.9285714030265808,56,0.9285714030265808,0.65625,0.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.2,0.9454545378684998,55,0.9285714030265808,0.65625,0.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.25,1.0,52,0.9285714030265808,0.65625,0.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.3,1.0,52,0.9285714030265808,0.65625,0.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.4,1.0,52,0.9285714030265808,0.65625,0.0
MassSpecGymID0153990,high_mist,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.5,0.9807692170143127,51,0.9285714030265808,0.65625,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.05,0.3601895868778229,205,0.5839999914169312,0.25,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.1,0.45962733030319214,153,0.5839999914169312,0.25,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.15,0.5481481552124023,127,0.5839999914169312,0.25,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.187,0.5839999914169312,116,0.5839999914169312,0.25,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.2,0.5887096524238586,115,0.5839999914169312,0.25,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.25,0.6315789222717285,104,0.5839999914169312,0.25,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.3,0.6761904954910278,94,0.5839999914169312,0.25,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.4,0.6526315808296204,75,0.5839999914169312,0.25,0.0
MassSpecGymID0154000,good_mist,CC(=CCCC1(C=CC2=C(O1)C(=C3C(=C2OC(=O)C)C(=O)C4=C[C@@H]5CC6[C@@]4(O3)C(C5=O)(OC6(C)C)C/C=C(\C)/C(=O)O)CC=C(C)C)C)C,0.5,0.6022727489471436,59,0.5839999914169312,0.25,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.05,0.1979166716337204,57,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.1,0.14444445073604584,45,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.15,0.13953489065170288,40,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.187,0.1411764770746231,39,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.2,0.1411764770746231,39,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.25,0.1411764770746231,39,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.3,0.1411764770746231,39,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.4,0.14457830786705017,37,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154352,low_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.5,0.14457830786705017,37,0.1411764770746231,0.1354166716337204,0.0
MassSpecGymID0154356,mid_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.05,0.477477490901947,106,0.4588235318660736,0.2574257552623749,0.0
MassSpecGymID0154356,mid_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.1,0.44897958636283875,84,0.4588235318660736,0.2574257552623749,0.0
MassSpecGymID0154356,mid_mist,CCCCCCCCCC(=O)OC1C(C(C(OC1OC2(C(C(C(O2)CO)O)OC(=O)C(C)C)CO)CO)OC(=O)C(C)C)OC(=O)C(C)C,0.15,0.47777777910232544,75,0.4588235318660736,0.2574257552623749,0.0
