spec_name,subset,target_smiles,strategy,threshold,top_n,mist_tanimoto,active_bits,previous_mist_tanimoto,previous_tanimoto_top1,previous_exact_match_top1
MassSpecGymID0341761,unknown,CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,top_n,,32,0.17391304671764374,32,0.1544715464115142,0.1120000034570694,0.0
MassSpecGymID0341761,unknown,CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,top_n,,48,0.15887850522994995,48,0.1544715464115142,0.1120000034570694,0.0
MassSpecGymID0341761,unknown,CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,top_n,,64,0.1570248007774353,64,0.1544715464115142,0.1120000034570694,0.0
MassSpecGymID0341761,unknown,CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,top_n,,80,0.14705882966518402,80,0.1544715464115142,0.1120000034570694,0.0
MassSpecGymID0341761,unknown,CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,top_n,,96,0.1315789520740509,96,0.1544715464115142,0.1120000034570694,0.0
MassSpecGymID0341761,unknown,CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,top_n,,128,0.14606741070747375,128,0.1544715464115142,0.1120000034570694,0.0
MassSpecGymID0341761,unknown,CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,top_n,,160,0.13461539149284363,160,0.1544715464115142,0.1120000034570694,0.0
MassSpecGymID0341761,unknown,CCN1CC2(CCC(C34C2CC(C31)(C5(CC(C6CC4C5(C6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,top_n,,256,0.1029900312423706,256,0.1544715464115142,0.1120000034570694,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.05,,0.3333333432674408,220,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.1,,0.4625850319862366,135,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.15,,0.5299145579338074,99,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.187,,0.5566037893295288,85,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.2,,0.5471698045730591,84,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.25,,0.5,76,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.3,,0.4895833432674408,63,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.4,,0.47311827540397644,57,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,threshold,0.5,,0.4555555582046509,51,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,16,0.20000000298023224,16,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,32,0.34939759969711304,32,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,48,0.43820226192474365,48,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,64,0.4845360815525055,64,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,80,0.523809552192688,80,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,96,0.530434787273407,96,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,128,0.48571428656578064,128,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,160,0.4201183319091797,160,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0346101,unknown,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,top_n,,256,0.29230770468711853,256,0.5566037893295288,0.5784313678741455,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.05,,0.12608695030212402,188,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.1,,0.12941177189350128,121,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.15,,0.1458333283662796,94,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.187,,0.15789473056793213,83,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.2,,0.1515151560306549,81,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.25,,0.16393442451953888,71,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.3,,0.16949152946472168,67,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.4,,0.1592920422554016,60,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,threshold,0.5,,0.15454545617103577,56,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,16,0.10126582533121109,16,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,32,0.1195652186870575,32,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,48,0.13333334028720856,48,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,64,0.16379310190677643,64,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,80,0.15267175436019897,80,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,96,0.1438356190919876,96,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,128,0.12429378181695938,128,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,160,0.12135922163724899,160,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0347534,unknown,CN1CC2(C(CC(C34C2C(C(C31)C5(C6C4CC(C6OC(=O)C7=CC=CC=C7)(C(C5O)OC)O)O)OC)OC)O)COC,top_n,,256,0.11986301094293594,256,0.1578947305679321,0.1317829489707946,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.05,,0.1258741319179535,94,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.1,,0.1071428582072258,57,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.15,,0.095238097012043,48,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.187,,0.08163265138864517,39,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.2,,0.0833333358168602,37,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.25,,0.08695652335882187,33,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.3,,0.08695652335882187,33,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.4,,0.06741572916507721,28,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,threshold,0.5,,0.05681818351149559,26,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,16,0.050632912665605545,16,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,32,0.08791209012269974,32,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,48,0.095238097012043,48,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,64,0.11965811997652054,64,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,80,0.11363636702299118,80,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,96,0.12413793057203293,96,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,128,0.13372093439102173,128,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,160,0.15816326439380646,160,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0372970,unknown,CC(C)CC(C(=O)N1CCCC1C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)OC(=O)OC(C)(C)C)NC(=O)CN,top_n,,256,0.1215277761220932,256,0.0816326513886451,0.0617283955216407,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.05,,0.31674209237098694,218,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.1,,0.4296296238899231,120,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.15,,0.5089285969734192,96,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.187,,0.5436893105506897,86,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.2,,0.5490196347236633,85,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.25,,0.5625,77,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.3,,0.5591397881507874,72,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.4,,0.5340909361839294,62,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,threshold,0.5,,0.5,50,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,16,0.21917808055877686,16,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,32,0.3636363744735718,32,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,48,0.512499988079071,48,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,64,0.5568181872367859,64,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,80,0.5454545617103577,80,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,96,0.5089285969734192,96,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,128,0.4154929518699646,128,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,160,0.386904776096344,160,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0379306,unknown,CCOC(=O)N1CCN(CC1)C(=O)CCCNC2=CC=C3C(=CC2=O)C(CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,top_n,,256,0.2702702581882477,256,0.5436893105506897,0.2096774131059646,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.05,,0.17218543589115143,126,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.1,,0.2199999988079071,71,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.15,,0.24358974397182465,46,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.187,,0.2535211145877838,38,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.2,,0.260869562625885,36,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.25,,0.25,29,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.3,,0.24193547666072845,26,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.4,,0.2631579041481018,21,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,threshold,0.5,,0.2321428507566452,18,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,16,0.1964285671710968,16,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,32,0.25757575035095215,32,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,48,0.2531645596027374,48,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,64,0.22340425848960876,64,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,80,0.21296297013759613,80,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,96,0.2049180269241333,96,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,128,0.16993464529514313,128,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,160,0.15934066474437714,160,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380040,unknown,CC1=C(SC(=N1)C2=CC=CC=C2)C(=O)NCC3CCCN4C3CCCC4,top_n,,256,0.11636363714933395,256,0.2535211145877838,0.1927710771560669,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.05,,0.18518517911434174,177,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.1,,0.2374100685119629,93,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.15,,0.26271185278892517,70,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.187,,0.27272728085517883,61,0.2727272808551788,0.2540983557701111,0.0
MassSpecGymID0380322,unknown,CC(C(=O)N1CCC2=C(C1)NC3=CC=CC=C23)NC4=CC=C5C(=CC4=O)C(CCC6=CC(=C(C(=C65)OC)OC)OC)NC(=O)C,threshold,0.2,,0.25925925374031067,57,0.2727272808551788,0.2540983557701111,0.0
